Datum;Temp.;AK;Humidity;AK;Pressure;AK;W.Speed;AK;W.Direct;AK;Rain Vol;AK;W.SpeedV;AK;WSpdMax;AK;0.265;AK;0.290;AK;0.325;AK;0.375;AK;0.425;AK;0.475;AK;0.540;AK;0.615;AK;0.675;AK;0.750;AK;0.900;AK;1.150;AK;1.450;AK;1.800;AK;2.250;AK;2.750;AK;3.250;AK;3.750;AK;4.500;AK;5.750;AK;7.000;AK;8.000;AK;9.250;AK;11.25;AK;13.75;AK;16.25;AK;18.75;AK;22.50;AK;27.50;AK;31.00;AK;34.00;E;NA

Station;548;TAMUQ.AQERT 1
16.06.2017 02:00:00;31.1753;;81.6457;;1000.6;;0.630928;;291.27;;0.0;;0.443234;;;;42650.5;;42384.9;;34408.0;;19655.6;;8149.65;;5230.35;;5550.76;;2364.17;;841.319;;770.278;;500.347;;412.014;;250.347;;353.819;;457.569;;438.833;;193.208;;96.5278;;101.625;;51.5833;;17.4722;;7.26389;;6.31944;;5.38889;;2.02778;;1.22222;;0.638889;;0.388889;;0.166667;;0.0416667;;0.0;;
16.06.2017 03:00:00;30.2281;;87.214;;1000.67;;0.641822;;285.228;;0.0;;0.460289;;;;42136.2;;40535.1;;32650.3;;19301.5;;8691.81;;6036.81;;7283.06;;3742.22;;1575.42;;1767.29;;1169.44;;777.778;;383.333;;443.681;;453.375;;385.444;;158.347;;75.4583;;75.7639;;34.2083;;12.3611;;4.54167;;3.63889;;3.06944;;1.31944;;0.486111;;0.291667;;0.180556;;0.0277778;;0.0277778;;0.0;;
16.06.2017 04:00:00;29.834;;85.5497;;1000.65;;0.511165;;279.225;;0.0;;0.371142;;;;46474.4;;41914.2;;32982.6;;19878.4;;9419.58;;7017.85;;9233.54;;5328.33;;2467.78;;3050.56;;2137.01;;1447.15;;684.653;;675.903;;599.889;;436.667;;147.597;;62.4167;;61.5972;;26.3056;;9.125;;3.90278;;3.16667;;2.20833;;0.986111;;0.388889;;0.194444;;0.111111;;0.0277778;;0.0;;0.0;;
16.06.2017 05:00:00;30.6554;;76.9744;;1000.78;;0.657878;;277.943;;0.0;;0.511185;;;;40569.8;;39542.4;;30942.5;;17864.4;;7893.26;;5411.11;;6671.81;;3595.9;;1565.49;;1750.63;;1177.99;;839.028;;405.903;;428.681;;407.944;;330.528;;131.486;;59.4028;;61.6944;;28.125;;9.25;;3.65278;;3.38889;;2.94444;;1.27778;;0.541667;;0.305556;;0.125;;0.0277778;;0.0;;0.0;;
16.06.2017 06:00:00;30.6397;;74.6823;;1001.31;;0.724032;;253.028;;0.0;;0.639942;;;;41419.9;;40786.9;;31801.2;;18487.4;;8271.53;;5760.21;;6967.64;;3697.36;;1642.43;;1886.6;;1253.96;;799.097;;340.694;;335.139;;277.861;;208.181;;79.9444;;39.5278;;42.5417;;19.0833;;7.05556;;3.13889;;2.375;;1.86111;;0.666667;;0.486111;;0.180556;;0.138889;;0.0;;0.0138889;;0.0;;
16.06.2017 07:00:00;32.9101;;61.1643;;1001.79;;0.644207;;281.639;;0.0;;0.488107;;;;36176.5;;39410.3;;31103.0;;16449.1;;6336.94;;3780.83;;3868.75;;1593.13;;564.861;;553.889;;323.333;;220.764;;121.389;;152.569;;204.139;;189.278;;80.9444;;45.2778;;51.4167;;26.0556;;9.51389;;4.33333;;4.29167;;3.84722;;1.52778;;0.763889;;0.388889;;0.305556;;0.0555556;;0.0138889;;0.0;;
16.06.2017 08:00:00;35.2615;;50.434;;1001.98;;0.87077;;290.926;;0.0;;0.709057;;;;41420.9;;46127.2;;37246.8;;20501.0;;8179.44;;4914.24;;4786.11;;1795.56;;588.333;;567.778;;292.222;;199.653;;120.694;;162.778;;224.819;;209.694;;95.8611;;58.6806;;72.1389;;40.1944;;16.25;;7.90278;;6.90278;;6.875;;3.22222;;1.48611;;1.05556;;0.777778;;0.208333;;0.111111;;0.0;;
16.06.2017 09:00:00;38.0813;;36.0207;;1002.18;;1.04997;;299.953;;0.0;;0.853644;;;;35743.3;;38483.2;;29067.7;;14841.0;;5697.08;;3390.07;;3386.46;;1393.89;;510.972;;457.986;;248.819;;183.542;;117.153;;161.528;;213.0;;197.486;;89.0694;;56.9861;;72.3333;;42.3611;;18.3056;;8.33333;;7.91667;;6.86111;;3.30556;;1.77778;;1.16667;;0.722222;;0.347222;;0.0972222;;0.0;;
16.06.2017 10:00:00;40.8143;;26.3734;;1002.43;;1.16366;;293.149;;0.0;;0.976939;;;;31404.6;;33401.9;;25307.1;;13217.6;;5155.21;;3067.78;;3077.08;;1282.43;;478.889;;423.75;;234.375;;176.667;;112.431;;145.833;;201.778;;183.111;;81.6111;;52.1667;;70.4722;;35.3333;;15.125;;6.47222;;5.65278;;5.27778;;2.54167;;1.23611;;0.583333;;0.513889;;0.194444;;0.5;;0.0;;
16.06.2017 11:00:00;42.9626;;20.8257;;1002.31;;0.782043;;312.971;;0.0;;0.498443;;;;29591.0;;31386.0;;23469.7;;12014.4;;4668.82;;2760.69;;2732.15;;1091.18;;408.264;;373.611;;208.472;;159.583;;95.1389;;128.264;;185.833;;163.056;;67.4028;;44.8472;;61.6528;;34.5278;;14.6111;;6.27778;;5.80556;;5.22222;;2.23611;;1.36111;;0.625;;0.402778;;0.111111;;0.0555556;;0.0;;
16.06.2017 12:00:00;43.8191;;18.8995;;1002.01;;0.650833;;346.579;;0.0;;0.382949;;;;29157.9;;31034.0;;22770.2;;11557.4;;4435.9;;2596.04;;2545.49;;949.792;;320.417;;309.931;;180.764;;141.528;;87.7083;;121.944;;161.847;;140.5;;57.875;;39.25;;52.9167;;27.5694;;11.0139;;5.20833;;4.33333;;3.51389;;1.45833;;0.763889;;0.347222;;0.263889;;0.0555556;;0.0277778;;0.0;;
16.06.2017 13:00:00;42.926;;27.7266;;1001.61;;0.649991;;66.9334;;0.0;;0.438716;;;;36395.4;;40161.9;;30379.0;;15557.8;;6063.82;;3574.44;;3521.53;;1334.86;;457.5;;392.083;;226.111;;161.528;;90.3472;;122.778;;182.097;;154.014;;64.3333;;43.5;;55.9028;;30.2222;;11.7222;;5.09722;;4.18056;;3.75;;2.05556;;0.833333;;0.541667;;0.388889;;0.111111;;0.486111;;0.0;;
16.06.2017 14:00:00;43.4346;;24.6672;;1001.2;;0.619612;;48.4719;;0.0;;0.386743;;;;36537.6;;39625.8;;29200.8;;14729.3;;5679.17;;3266.88;;3249.31;;1146.39;;391.042;;345.208;;197.431;;142.708;;88.4028;;121.25;;163.167;;138.125;;59.0972;;37.125;;47.6944;;25.5556;;8.68056;;3.94444;;3.45833;;2.73611;;1.16667;;0.319444;;0.152778;;0.111111;;0.0138889;;0.0416667;;0.0;;
16.06.2017 15:00:00;42.9458;;25.0734;;1000.81;;0.581154;;35.9624;;0.0;;0.426849;;;;34409.1;;36787.4;;27215.1;;13698.1;;5276.6;;3062.64;;3013.33;;1096.94;;372.847;;333.056;;189.444;;134.028;;80.8333;;112.153;;157.111;;136.431;;54.4167;;34.875;;45.6944;;21.6111;;8.59722;;3.125;;2.59722;;2.20833;;0.638889;;0.277778;;0.208333;;0.111111;;0.0833333;;0.208333;;0.0;;
16.06.2017 16:00:00;42.2347;;25.599;;1000.52;;0.569835;;42.3923;;0.0;;0.400786;;;;35971.7;;38846.5;;28712.4;;14211.3;;5468.33;;3162.99;;3079.38;;1084.65;;353.889;;313.889;;177.847;;136.319;;74.5833;;113.611;;153.181;;132.694;;52.2361;;33.7361;;41.9306;;20.8611;;7.29167;;2.33333;;2.41667;;2.0;;0.666667;;0.166667;;0.0972222;;0.0416667;;0.0;;0.0;;0.0;;
16.06.2017 17:00:00;41.6176;;25.8008;;1000.37;;0.599939;;12.4074;;0.0;;0.336931;;;;40802.1;;44605.1;;32974.4;;16507.7;;6357.5;;3749.03;;3673.19;;1337.36;;430.417;;366.389;;182.847;;129.375;;73.2639;;103.333;;147.083;;126.819;;48.8056;;32.5833;;43.1389;;22.6944;;7.95833;;3.15278;;2.55556;;2.13889;;0.708333;;0.277778;;0.138889;;0.0694444;;0.0138889;;0.0555556;;0.0;;
16.06.2017 18:00:00;39.9318;;34.9767;;1000.52;;0.73159;;322.92;;0.0;;0.51718;;;;50956.5;;55511.5;;39616.2;;19353.3;;7350.0;;4314.31;;4030.0;;1418.47;;452.153;;394.306;;209.167;;139.167;;86.5278;;112.986;;156.583;;138.597;;61.6944;;38.4583;;52.5417;;25.8889;;9.34722;;3.30556;;2.77778;;2.18056;;0.833333;;0.263889;;0.180556;;0.180556;;0.0138889;;0.0;;0.0;;
16.06.2017 19:00:00;37.9792;;42.2272;;1000.76;;0.736177;;297.349;;0.0;;0.594334;;;;53402.0;;57551.0;;40112.1;;19199.1;;7222.57;;4114.24;;3757.57;;1292.99;;425.069;;387.986;;211.319;;150.764;;90.7639;;121.667;;180.458;;156.903;;70.2778;;47.5972;;62.2778;;29.6528;;12.25;;4.11111;;3.34722;;2.86111;;1.0;;0.5;;0.166667;;0.0694444;;0.0416667;;0.0138889;;0.0;;
16.06.2017 20:00:00;38.2362;;39.6677;;1001.11;;0.785663;;283.628;;0.0;;0.586319;;;;48659.8;;51668.5;;35876.0;;17351.5;;6558.19;;3791.81;;3441.6;;1197.01;;400.903;;394.653;;233.681;;166.806;;107.708;;138.194;;193.931;;179.389;;86.0833;;56.8472;;78.5417;;41.8194;;16.7917;;6.375;;6.23611;;4.22222;;2.09722;;1.16667;;0.375;;0.458333;;0.0555556;;0.0555556;;0.0;;
16.06.2017 21:00:00;38.5673;;27.6022;;1001.39;;1.04497;;285.132;;0.0;;0.881344;;;;34174.6;;34574.7;;23696.5;;11473.2;;4171.67;;2345.42;;2157.08;;821.875;;320.0;;334.792;;200.208;;169.028;;99.8611;;141.944;;209.042;;191.542;;82.2917;;58.0278;;83.6111;;45.1528;;18.3611;;7.66667;;7.52778;;5.81944;;2.36111;;1.01389;;0.666667;;0.458333;;0.125;;0.291667;;0.0;;
16.06.2017 22:00:00;37.4627;;27.0214;;1001.62;;0.966327;;292.267;;0.0;;0.766861;;;;41451.9;;44602.1;;32359.6;;16362.6;;6290.35;;3667.43;;3390.42;;1291.81;;459.167;;414.444;;228.611;;168.819;;106.597;;139.514;;198.958;;184.75;;82.4167;;59.4028;;84.5694;;47.7222;;19.3333;;8.26389;;7.44444;;6.27778;;3.33333;;1.23611;;0.666667;;0.416667;;0.0833333;;0.0555555;;0.0;;
16.06.2017 23:00:00;37.1322;;26.4495;;1001.56;;0.832367;;293.871;;0.0;;0.66522;;;;36566.0;;38364.4;;27919.9;;13974.7;;5343.19;;3130.28;;2958.26;;1149.72;;406.319;;414.306;;235.208;;188.889;;105.347;;148.889;;203.347;;190.472;;86.7083;;57.8333;;83.5695;;45.1806;;18.375;;7.91667;;6.875;;6.48611;;2.84722;;1.18056;;0.722222;;0.680556;;0.0833333;;0.152778;;0.0;;
17.06.2017;35.4888;;37.6348;;1001.03;;0.929655;;256.636;;0.0;;0.85657;;;;38877.3;;38525.2;;26574.7;;12927.4;;4921.74;;2849.17;;2654.51;;1080.0;;422.917;;426.528;;276.736;;217.014;;131.181;;175.278;;242.986;;230.431;;108.139;;73.4861;;100.681;;59.0972;;24.1111;;10.5694;;9.05555;;8.44444;;4.33333;;2.22222;;1.20833;;0.819444;;0.194444;;0.0555556;;0.0;;
17.06.2017 01:00:00;33.9148;;44.7806;;1000.56;;1.22688;;251.579;;0.0;;1.16761;;;;34001.4;;30922.8;;20207.2;;9632.99;;3644.93;;2063.82;;1878.06;;757.708;;311.389;;365.625;;263.958;;217.361;;140.417;;187.292;;275.542;;259.889;;127.153;;87.4861;;119.014;;65.5278;;25.6667;;10.4167;;9.38889;;7.76389;;3.69444;;1.83333;;0.944444;;0.833333;;0.125;;0.0555556;;0.0138889;;
17.06.2017 02:00:00;33.1125;;48.75;;1000.25;;1.33446;;250.353;;0.0;;1.25663;;;;30892.4;;25337.9;;15722.0;;7383.54;;2769.93;;1606.81;;1463.96;;612.917;;265.417;;352.986;;265.069;;233.611;;151.944;;203.125;;295.319;;281.889;;138.889;;97.2917;;131.153;;69.5972;;26.0417;;9.66667;;9.27778;;8.29167;;3.31944;;1.68056;;0.972222;;0.736111;;0.0972222;;0.0833333;;0.0;;
17.06.2017 03:00:00;32.7026;;52.9779;;1000.19;;1.36556;;248.421;;0.0;;1.29164;;;;29541.5;;22186.3;;13099.9;;6096.04;;2306.6;;1337.36;;1210.07;;539.236;;244.097;;334.306;;252.986;;229.722;;150.069;;216.597;;324.917;;315.778;;149.667;;103.764;;141.306;;72.4722;;26.5972;;10.625;;8.79167;;6.34722;;2.48611;;0.958334;;0.472222;;0.236111;;0.0833333;;0.0833334;;0.0;;
17.06.2017 04:00:00;32.688;;55.6913;;1000.38;;1.43615;;246.206;;0.0;;1.40225;;;;31134.7;;23632.8;;13825.8;;6295.07;;2364.86;;1381.46;;1240.07;;520.139;;232.361;;319.931;;257.917;;224.236;;153.889;;230.417;;325.444;;317.806;;163.556;;112.194;;148.486;;73.7639;;25.9583;;8.70833;;8.18056;;5.66667;;1.83333;;0.805556;;0.430556;;0.138889;;0.0138889;;0.0;;0.0;;
17.06.2017 05:00:00;32.4779;;56.5866;;1000.59;;1.3229;;246.917;;0.0;;1.28369;;;;29773.1;;21341.1;;11992.6;;5428.54;;2034.31;;1197.71;;1038.82;;460.0;;214.722;;309.028;;256.875;;233.75;;164.167;;225.625;;337.764;;337.986;;170.986;;119.486;;159.139;;80.8056;;29.2361;;12.0694;;8.875;;7.19444;;2.47222;;0.944444;;0.416667;;0.236111;;0.0277778;;0.0694444;;0.0;;
17.06.2017 06:00:00;32.8828;;54.3848;;1000.82;;1.10893;;250.643;;0.0;;1.06613;;;;27024.4;;18415.5;;10277.6;;4725.83;;1799.24;;1073.82;;952.361;;440.694;;225.278;;325.764;;279.167;;256.111;;175.903;;246.875;;375.25;;362.681;;175.722;;127.722;;176.681;;89.6528;;36.0;;14.7778;;13.3472;;9.90278;;3.97222;;1.70833;;1.01389;;0.430556;;0.0972222;;0.0694444;;0.0;;
17.06.2017 07:00:00;34.4764;;48.0291;;1001.12;;1.58987;;252.712;;0.0;;1.53021;;;;25266.5;;17279.1;;9874.51;;4672.99;;1788.13;;1081.53;;1018.12;;493.681;;243.264;;356.528;;292.014;;272.569;;179.792;;272.222;;384.167;;375.167;;185.083;;132.333;;184.319;;96.25;;35.9444;;14.3194;;13.2361;;10.1667;;3.90278;;2.0;;1.15278;;0.638889;;0.166667;;0.180556;;0.0;;
17.06.2017 08:00:00;37.0111;;37.6785;;1001.27;;1.80357;;250.817;;0.0;;1.74867;;;;18959.3;;11724.4;;6802.99;;3316.39;;1251.32;;780.486;;739.444;;373.056;;208.264;;330.764;;279.028;;259.931;;175.139;;254.167;;384.958;;368.222;;171.333;;120.958;;173.014;;90.6111;;32.6389;;13.7083;;11.2917;;8.66667;;3.91667;;2.0;;0.875;;0.680556;;0.166667;;0.0833333;;0.0;;
17.06.2017 09:00:00;39.3309;;32.2607;;1001.46;;1.99646;;253.975;;0.0;;1.88752;;;;18402.6;;11156.3;;6375.63;;3167.64;;1227.22;;779.167;;712.5;;375.694;;203.333;;318.889;;278.611;;254.722;;172.431;;262.5;;401.042;;392.333;;176.389;;125.236;;182.208;;102.764;;37.7778;;15.5278;;14.7361;;12.8333;;5.94444;;2.91667;;1.52778;;1.625;;0.388889;;0.708333;;0.0;;
